annoTermID	annoClassID	annoTerm
3708	3	Hypomagnesemia 2, renal
3709	3	Hypomagnesemia primary
3710	3	Hyponatremia
3711	3	Hypoparathyroidism
3712	3	Hypoparathyroidism familial isolated
3713	3	Hypopharyngeal Neoplasms
3714	3	Hypophosphatemia
3715	3	Hypopigmentation
3716	3	Hypopituitarism
3717	3	Hypoplastic Left Heart Syndrome
3718	3	Hypoproteinemia
3719	3	Hypoprothrombinemias
3720	3	Hypospadias
3721	3	Hypotension
3722	3	Hypotension, Orthostatic
3723	3	Hypothalamic Diseases
3724	3	Hypothermia
3725	3	Hypothyroidism
3726	3	Hypotrichosis
3727	3	Hypoventilation
3728	3	Hypovolemia
3729	3	Hypoxia, Brain
3730	3	Hypoxia-Ischemia, Brain
3731	3	Hysteria
3732	3	IMMUNE SUPPRESSION
3733	3	Iatrogenic Disease
3734	3	Ichthyosis
3735	3	Ichthyosis, X-Linked
3736	3	Idiopathic intracranial hypertension with papilledema
3737	3	IgA Deficiency
3738	3	Ileal Diseases
3739	3	Ileitis
3740	3	Ileus
3741	3	Imerslund-Grasbeck syndrome
3742	3	Immune Complex Diseases
3743	3	Immune System Diseases
3744	3	Immunoblastic Lymphadenopathy
3745	3	Immunologic Deficiency Syndromes
3746	3	Immunoproliferative Disorders
3747	3	Impetigo
3748	3	Impotence, Vasculogenic
3749	3	Impulse Control Disorders
3750	3	Inappropriate ADH Syndrome
3751	3	Infant Nutrition Disorders
3752	3	Infant, Newborn, Diseases
3753	3	Infant, Premature, Diseases
3754	3	Infarction
3755	3	Infarction, Middle Cerebral Artery
3756	3	Infection
3757	3	Infertility
3758	3	Infertility, Female
3759	3	Infertility, Male
3760	3	Inflammation
3761	3	Inflammatory Bowel Diseases
3762	3	Inflammatory Breast Neoplasms
3763	3	Influenza, Human
3764	3	Insect Bites and Stings
3765	3	Insulin Resistance
3766	3	Insulinoma
3767	3	Intellectual Disability
3768	3	Intermittent Claudication
3769	3	Intervertebral Disc Degeneration
3770	3	Intervertebral Disc Displacement
3771	3	Intervertebral disc disease
3772	3	Intestinal Atresia
3773	3	Intestinal Diseases
3774	3	Intestinal Diseases, Parasitic
3775	3	Intestinal Fistula
3776	3	Intestinal Neoplasms
3777	3	Intestinal Obstruction
3778	3	Intestinal Perforation
3779	3	Intestinal Polyposis
3780	3	Intestinal Polyps
3781	3	Intestinal Pseudo-Obstruction
3782	3	Intracranial Aneurysm
3783	3	Intracranial Arteriovenous Malformations
3784	3	Intracranial Embolism
3785	3	Intracranial Embolism and Thrombosis
3786	3	Intracranial Hemorrhage, Traumatic
3787	3	Intracranial Hemorrhages
3788	3	Intracranial Hypertension
3789	3	Intracranial Thrombosis
3790	3	Intrahepatic cholangiocarcinoma
3791	3	Intraoperative Awareness
3792	3	Intraoperative Complications
3793	3	Iridocyclitis
3794	3	Iris Diseases
3795	3	Iritis
3796	3	Iron Overload
3797	3	Irritable Bowel Syndrome
3798	3	Isaacs Syndrome
3799	3	Ischemia
3800	3	Ischemic Attack, Transient
3801	3	Isotretinoin embryopathy like syndrome
3802	3	Jaundice
3803	3	Jaundice, Neonatal
3804	3	Jaundice, Obstructive
3805	3	Jaw Abnormalities
3806	3	Jejunal Diseases
3807	3	Jet Lag Syndrome
3808	3	Joint Diseases
3809	3	Juvenile pauciarticular chronic arthritis
3810	3	Kartagener Syndrome
3811	3	Keloid
3812	3	Keratitis
3813	3	Keratitis, Herpetic
3814	3	Keratoconjunctivitis Sicca
3815	3	Keratoderma, Palmoplantar
3816	3	Keratosis
3817	3	Keratosis, Actinic
3818	3	Kernicterus
3819	3	Ketosis
3820	3	Kidney Calculi
3821	3	Kidney Cortex Necrosis
3822	3	Kidney Diseases
3823	3	Kidney Diseases, Cystic
3824	3	Kidney Failure, Chronic
3825	3	Kidney Neoplasms
3826	3	Kidney Papillary Necrosis
3827	3	Kidney Tubular Necrosis, Acute
3828	3	Klatskin's Tumor
3829	3	Klebsiella Infections
3830	3	Kleine-Levin Syndrome
3831	3	Klinefelter Syndrome
3832	3	Kluver-Bucy Syndrome
3833	3	Knee Injuries
3834	3	Kyphosis
3835	3	Labor Pain
3836	3	Labyrinth Diseases
3837	3	Labyrinthitis
3838	3	Lacrimal Apparatus Diseases
3839	3	Lactation Disorders
3840	3	Lafora Disease
3841	3	Lambert-Eaton Myasthenic Syndrome
3842	3	Lameness, Animal
3843	3	Language Development Disorders
3844	3	Language Disorders
3845	3	Larva Migrans
3846	3	Laryngeal Diseases
3847	3	Laryngeal Edema
3848	3	Laryngeal Neoplasms
3849	3	Laryngismus
3850	3	Laryngitis
3851	3	Laryngomalacia
3852	3	Laryngopharyngeal Reflux
3853	3	Laryngostenosis
3854	3	Lassa Fever
3855	3	Latent Tuberculosis
3856	3	Lateral Medullary Syndrome
3857	3	Lead Poisoning
3858	3	Learning Disorders
3859	3	Leg Ulcer
3860	3	Leiomyoma
3861	3	Leiomyosarcoma
3862	3	Leishmaniasis
3863	3	Leishmaniasis, Cutaneous
3864	3	Leishmaniasis, Mucocutaneous
3865	3	Leishmaniasis, Visceral
3866	3	Lens Diseases
3867	3	Lentigo
3868	3	Leprosy
3869	3	Leprosy, Borderline
3870	3	Leprosy, Lepromatous
3871	3	Leprosy, Multibacillary
3872	3	Leprosy, Tuberculoid
3873	3	Lethargy
3874	3	Leukemia
3875	3	Leukemia L1210
3876	3	Leukemia, B-Cell
3877	3	Leukemia, Erythroblastic, Acute
3878	3	Leukemia, Experimental
3879	3	Leukemia, Hairy Cell
3880	3	Leukemia, Lymphocytic, Chronic, B-Cell
3881	3	Leukemia, Lymphoid
3882	3	Leukemia, Monocytic, Acute
3883	3	Leukemia, Myelogenous, Chronic, BCR-ABL Positive
3884	3	Leukemia, Myeloid
3885	3	Leukemia, Myeloid, Acute
3886	3	Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative
3887	3	Leukemia, Myeloid, Chronic-Phase
3888	3	Leukemia, Myelomonocytic, Acute
3889	3	Leukemia, Myelomonocytic, Chronic
3890	3	Leukemia, Myelomonocytic, Juvenile
3891	3	Leukemia, Plasma Cell
3892	3	Leukemia, Promyelocytic, Acute
3893	3	Leukemia, Radiation-Induced
3894	3	Leukemia, T-Cell
3895	3	Leukemia-Lymphoma, Adult T-Cell
3896	3	Leukemic Infiltration
3897	3	Leukemoid Reaction
3898	3	Leukocyte Disorders
3899	3	Leukocytosis
3900	3	Leukoencephalitis, Acute Hemorrhagic
3901	3	Leukoencephalopathies
3902	3	Leukoencephalopathy, Progressive Multifocal
3903	3	Leukomalacia, Periventricular
3904	3	Leukopenia
3905	3	Leukoplakia, Oral
3906	3	Leukorrhea
3907	3	Leukostasis
3908	3	Lewy Body Disease
3909	3	Leydig Cell Tumor
3910	3	Lice Infestations
3911	3	Lichen Nitidus
3912	3	Lichen Planus
3913	3	Lichen Planus, Oral
3914	3	Lichenoid Eruptions
3915	3	Liddle Syndrome
3916	3	Limb Deformities, Congenital
3917	3	Lipid Metabolism Disorders
3918	3	Lipidoses
3919	3	Lipodystrophy
3920	3	Lipoma
3921	3	Lipomatosis
3922	3	Lipomyelomeningocele
3923	3	Liposarcoma
3924	3	Listeriosis
3925	3	Lithiasis
3926	3	Livedo Reticularis
3927	3	Liver Abscess
3928	3	Liver Abscess, Amebic
3929	3	Liver Cirrhosis
3930	3	Liver Cirrhosis, Alcoholic
3931	3	Liver Cirrhosis, Biliary
3932	3	Liver Cirrhosis, Experimental
3933	3	Liver Diseases
3934	3	Liver Diseases, Alcoholic
3935	3	Liver Diseases, Parasitic
3936	3	Liver Failure
3937	3	Liver Failure, Acute
3938	3	Liver Neoplasms
3939	3	Liver Neoplasms, Experimental
3940	3	Long QT Syndrome
3941	3	Long Qt Syndrome 2
3942	3	Low Back Pain
3943	3	Low Tension Glaucoma
3944	3	Lower Extremity Deformities, Congenital
3945	3	Lung Diseases
3946	3	Lung Diseases, Fungal
3947	3	Lung Diseases, Interstitial
3948	3	Lung Diseases, Obstructive
3949	3	Lung Diseases, Parasitic
3950	3	Lung Injury
3951	3	Lung Neoplasms
3952	3	Lupus Erythematosus, Cutaneous
3953	3	Lupus Erythematosus, Discoid
3954	3	Lupus Erythematosus, Systemic
3955	3	Lupus Nephritis
3956	3	Lymphadenitis
3957	3	Lymphangiectasis, Intestinal
3958	3	Lymphangioleiomyomatosis
3959	3	Lymphangioma
3960	3	Lymphatic Diseases
3961	3	Lymphatic Metastasis
3962	3	Lymphedema
3963	3	Lymphocele
3964	3	Lymphocytosis
3965	3	Lymphohistiocytosis, Hemophagocytic
3966	3	Lymphoma
3967	3	Lymphoma, AIDS-Related
3968	3	Lymphoma, B-Cell
3969	3	Lymphoma, B-Cell, Marginal Zone
3970	3	Lymphoma, Follicular
3971	3	Lymphoma, Large B-Cell, Diffuse
3972	3	Lymphoma, Large-Cell, Anaplastic
3973	3	Lymphoma, Large-Cell, Immunoblastic
3974	3	Lymphoma, Mantle-Cell
3975	3	Lymphoma, Non-Hodgkin
3976	3	Lymphoma, T-Cell
3977	3	Lymphoma, T-Cell, Cutaneous
3978	3	Lymphoma, T-Cell, Peripheral
3979	3	Lymphomatoid Granulomatosis
3980	3	Lymphopenia
3981	3	Lymphoproliferative Disorders
3982	3	Lysosomal Storage Diseases
3983	3	MELAS Syndrome
3984	3	MPTP Poisoning
3985	3	Macroglossia
3986	3	Macrostomia
3987	3	Macular Degeneration
3988	3	Macular Edema
3989	3	Magnesium Deficiency
3990	3	Malabsorption Syndromes
3991	3	Malaria
3992	3	Malaria, Cerebral
3993	3	Malaria, Falciparum
3994	3	Malaria, Vivax
3995	3	Male Urogenital Diseases
3996	3	Malformations of Cortical Development
3997	3	Malignant Carcinoid Syndrome
3998	3	Malignant Hyperthermia
3999	3	Malignant mesenchymal tumor
4000	3	Malnutrition
4001	3	Mammary Neoplasms, Animal
4002	3	Mammary Neoplasms, Experimental
4003	3	Manganese Poisoning
4004	3	Marfan Syndrome
4005	3	Massive Hepatic Necrosis
4006	3	Mastitis
4007	3	Mastocytosis
4008	3	Mastocytosis, Cutaneous
4009	3	Mastocytosis, Systemic
4010	3	Mastodynia
4011	3	Maxillary Diseases
4012	3	Maxillary Sinus Neoplasms
4013	3	Maxillofacial Abnormalities
4014	3	Meconium Aspiration Syndrome
4015	3	Median Neuropathy
4016	3	Mediastinitis
4017	3	Medulloblastoma
4018	3	Megacolon
4019	3	Meige Syndrome
4020	3	Melanoma
4021	3	Melanoma, Amelanotic
4022	3	Melanoma, Experimental
4023	3	Melanosis
4024	3	Melena
4025	3	Memory Disorders
4026	3	Meniere Disease
4027	3	Meningeal Carcinomatosis
4028	3	Meningeal Neoplasms
4029	3	Meningioma
4030	3	Meningism
4031	3	Meningitis
4032	3	Meningitis, Aseptic
4033	3	Meningitis, Bacterial
4034	3	Meningitis, Cryptococcal
4035	3	Meningitis, Fungal
4036	3	Meningitis, Haemophilus
4037	3	Meningitis, Listeria
4038	3	Meningitis, Meningococcal
4039	3	Meningitis, Pneumococcal
4040	3	Meningocele
4041	3	Meningococcal Infections
4042	3	Meningoencephalitis
4043	3	Meningomyelocele
4044	3	Menorrhagia
4045	3	Menstruation Disturbances
4046	3	Mental Disorders
4047	3	Mental Disorders Diagnosed in Childhood
4048	3	Mercury Poisoning
4049	3	Mercury Poisoning, Nervous System
4050	3	Mesenchymoma
4051	3	Mesenteric Ischemia
4052	3	Mesenteric Vascular Occlusion
4053	3	Mesothelioma
4054	3	Mesothelioma, Malignant
4055	3	Metabolic Diseases
4056	3	Metabolic Syndrome X
4057	3	Metabolism, Inborn Errors
4058	3	Metal Metabolism, Inborn Errors
4059	3	Metaplasia
4060	3	Methemoglobinemia
4061	3	Metrorrhagia
4062	3	Microcephaly
4063	3	Micrognathism
4064	3	Micronuclei, Chromosome-Defective
4065	3	Microphthalmos
4066	3	Microsatellite Instability
4067	3	Microscopic Polyangiitis
4068	3	Microstomia
4069	3	Microvascular Angina
4070	3	Migraine Disorders
4071	3	Migraine with Aura
4072	3	Migraine without Aura
4073	3	Miosis
4074	3	Mite Infestations
4075	3	Mitochondrial Diseases
4076	3	Mitochondrial Myopathies
4077	3	Mitochondrial cytopathy
4078	3	Mitochondrial encephalopathy
4079	3	Mitochondrial myopathy with lactic acidosis
4080	3	Mitral Valve Insufficiency
4081	3	Mitral Valve Stenosis
4082	3	Mixed Connective Tissue Disease
4083	3	Mixed Tumor, Mullerian
4084	3	Mobility Limitation
4085	3	Mobius Syndrome
4086	3	Monoclonal Gammopathy of Undetermined Significance
4087	3	Mononeuropathies
4088	3	Monosomy
4089	3	Mood Disorders
4090	3	Moraxellaceae Infections
4091	3	Morphine Dependence
4092	3	Motion Sickness
4093	3	Motor Neuron Disease
4094	3	Motor Skills Disorders
4095	3	Mouth Abnormalities
4096	3	Mouth Diseases
4097	3	Mouth Neoplasms
4098	3	Movement Disorders
4099	3	Moyamoya Disease
4100	3	Mucocele
4101	3	Mucocutaneous Lymph Node Syndrome
4102	3	Mucopolysaccharidosis III
4103	3	Mucormycosis
4104	3	Mucositis
4105	3	Multi-centric Castleman's Disease
4106	3	Multicystic Dysplastic Kidney
4107	3	Multiple Chemical Sensitivity
4108	3	Multiple Endocrine Neoplasia
4109	3	Multiple Myeloma
4110	3	Multiple Organ Failure
4111	3	Multiple Pulmonary Nodules
4112	3	Multiple Sclerosis
4113	3	Multiple Sclerosis, Chronic Progressive
4114	3	Multiple Sclerosis, Relapsing-Remitting
4115	3	Multiple System Atrophy
4116	3	Murine Acquired Immunodeficiency Syndrome
4117	3	Muscle Cramp
4118	3	Muscle Hypertonia
4119	3	Muscle Hypotonia
4120	3	Muscle Neoplasms
4121	3	Muscle Rigidity
4122	3	Muscle Spasticity
4123	3	Muscle Weakness
4124	3	Muscular Atrophy
4125	3	Muscular Atrophy, Spinal
4126	3	Muscular Diseases
4127	3	Muscular Dystrophies
4128	3	Muscular Dystrophy, Duchenne
4129	3	Musculoskeletal Abnormalities
4130	3	Musculoskeletal Diseases
4131	3	Mutism
4132	3	Myasthenia Gravis
4133	3	Myasthenia Gravis, Autoimmune, Experimental
4134	3	Myasthenic Syndromes, Congenital
4135	3	Mycobacterium Infections
4136	3	Mycobacterium Infections, Nontuberculous
4137	3	Mycobacterium avium-intracellulare Infection
4138	3	Mycoplasma Infections
4139	3	Mycoses
4140	3	Mycosis Fungoides
4141	3	Mydriasis
4142	3	Myelinolysis, Central Pontine
4143	3	Myelitis
4144	3	Myelitis, Transverse
4145	3	Myelodysplastic Syndromes
4146	3	Myocardial Infarction
4147	3	Myocardial Ischemia
4148	3	Myocardial Reperfusion Injury
4149	3	Myocardial Stunning
4150	3	Myocarditis
4151	3	Myoclonic Epilepsies, Progressive
4152	3	Myoclonic Epilepsy, Juvenile
4153	3	Myoclonic dystonia
4154	3	Myoclonus
4155	3	Myofascial Pain Syndromes
4156	3	Myoglobinuria
4157	3	Myokymia
4158	3	Myoma
4159	3	Myopia
4160	3	Myositis
4161	3	Myositis, Inclusion Body
4162	3	Myotonia
4163	3	Myotonia Congenita
4164	3	Myotonic Disorders
4165	3	Myotonic Dystrophy
4166	3	Myxedema
4167	3	Myxoma
4168	3	Nail Diseases
4169	3	Nails, Malformed
4170	3	Narcolepsy
4171	3	Nasal Obstruction
4172	3	Nasal Polyps
4173	3	Nasopharyngeal Neoplasms
4174	3	Nasopharyngeal carcinoma
4175	3	Nasopharyngitis
4176	3	Nausea
4177	3	Neck Pain
4178	3	Necrosis
4179	3	Neisseriaceae Infections
4180	3	Nelson Syndrome
4181	3	Nematode Infections
4182	3	Neointima
4183	3	Neonatal Abstinence Syndrome
4184	3	Neoplasm Invasiveness
4185	3	Neoplasm Metastasis
4186	3	Neoplasm Recurrence, Local
4187	3	Neoplasms
4188	3	Neoplasms, Bone Tissue
4189	3	Neoplasms, Experimental
4190	3	Neoplasms, Germ Cell and Embryonal
4191	3	Neoplasms, Glandular and Epithelial
4192	3	Neoplasms, Hormone-Dependent
4193	3	Neoplasms, Mesothelial
4194	3	Neoplasms, Multiple Primary
4195	3	Neoplasms, Neuroepithelial
4196	3	Neoplasms, Radiation-Induced
4197	3	Neoplasms, Second Primary
4198	3	Neoplasms, Squamous Cell
4199	3	Neoplasms, Unknown Primary
4200	3	Neovascularization, Pathologic
4201	3	Nephritis
4202	3	Nephritis, Interstitial
4203	3	Nephrocalcinosis
4204	3	Nephrolithiasis
4205	3	Nephrosclerosis
4206	3	Nephrosis
4207	3	Nephrosis, Lipoid
4208	3	Nephrosis, congenital
4209	3	Nephrotic Syndrome
4210	3	Nerve Compression Syndromes
4211	3	Nerve Degeneration
4212	3	Nerve Sheath Neoplasms
4213	3	Nervous System Diseases
4214	3	Nervous System Malformations
4215	3	Nervous System Neoplasms
4216	3	Nesidioblastosis
4217	3	Neural Tube Defects
4218	3	Neural tube defect, folate-sensitive
4219	3	Neuralgia
4220	3	Neuralgia, Postherpetic
4221	3	Neurasthenia
4222	3	Neurilemmoma
4223	3	Neuritis
4224	3	Neuroaxonal Dystrophies
4225	3	Neurobehavioral Manifestations
4226	3	Neuroblastoma
4227	3	Neurocysticercosis
4228	3	Neurodegenerative Diseases
4229	3	Neurodermatitis
4230	3	Neuroectodermal Tumor, Melanotic
4231	3	Neuroectodermal Tumors
4232	3	Neuroectodermal Tumors, Primitive
4233	3	Neuroectodermal Tumors, Primitive, Peripheral
4234	3	Neuroendocrine Tumors
4235	3	Neurofibroma, Plexiform
4236	3	Neurogenic Bowel
4237	3	Neurogenic Inflammation
4238	3	Neuroleptic Malignant Syndrome
4239	3	Neurologic Manifestations
4240	3	Neuromuscular Diseases
4241	3	Neuromuscular Junction Diseases
4242	3	Neuromuscular Manifestations
4243	3	Neuromyelitis Optica
4244	3	Neuronal Ceroid-Lipofuscinoses
4245	3	Neuropathy, Painful
4246	3	Neurotic Disorders
4247	3	Neurotoxicity Syndromes
4248	3	Neutropenia
4249	3	Neutrophil Chemotactic Response, Abnormal
4250	3	Niemann-Pick Disease, Type C
4251	3	Night Blindness
4252	3	Night Terrors
4253	3	Nocardia Infections
4254	3	Nociceptive Pain
4255	3	Nocturia
4256	3	Nocturnal Enuresis
4257	3	Nocturnal Myoclonus Syndrome
4258	3	Non-alcoholic Fatty Liver Disease
4259	3	Nonpuerperal galactorrhea
4260	3	Nonseminomatous germ cell tumor
4261	3	Nose Diseases
4262	3	Nose Neoplasms
4263	3	Nutritional and Metabolic Diseases
4264	3	Nystagmus, Congenital
4265	3	Nystagmus, Pathologic
4266	3	Obesity
4267	3	Obsessive Hoarding
4268	3	Obsessive-Compulsive Disorder
4269	3	Obstetric Labor Complications
4270	3	Obstetric Labor, Premature
4271	3	Occupational Diseases
4272	3	Ocular Hypertension
4273	3	Ocular Hypotension
4274	3	Ocular Motility Disorders
4275	3	Oculomotor Nerve Diseases
4276	3	Olfaction Disorders
4277	3	Oligodendroglioma
4278	3	Oligohydramnios
4279	3	Oligomenorrhea
4280	3	Oligospermia
4281	3	Oliguria
4282	3	Omphalocele exstrophy imperforate anus
4283	3	Onchocerciasis
4284	3	Onycholysis
4285	3	Onychomycosis
4286	3	Ophthalmoplegia
4287	3	Ophthalmoplegia, Chronic Progressive External
4288	3	Opioid-Related Disorders
4289	3	Opisthorchiasis
4290	3	Opportunistic Infections
4291	3	Optic Atrophy
4292	3	Optic Atrophy, Hereditary, Leber
4293	3	Optic Nerve Diseases
4294	3	Optic Nerve Glioma
4295	3	Optic Neuritis
4296	3	Optic Neuropathy, Ischemic
4297	3	Oral Submucous Fibrosis
4298	3	Oral Ulcer
4299	3	Orbital Diseases
4300	3	Orbital Pseudotumor
4301	3	Organophosphate Poisoning
4302	3	Ornithine Carbamoyltransferase Deficiency Disease
4303	3	Orthomyxoviridae Infections
4304	3	Ossification, Heterotopic
4305	3	Osteitis Deformans
4306	3	Osteoarthritis
4307	3	Osteoarthritis, Hip
4308	3	Osteoarthritis, Knee
4309	3	Osteoarthropathy, Secondary Hypertrophic
4310	3	Osteochondritis
4311	3	Osteochondrodysplasias
4312	3	Osteolysis
4313	3	Osteomalacia
4314	3	Osteomyelitis
4315	3	Osteonecrosis
4316	3	Osteopetrosis
4317	3	Osteoporosis
4318	3	Osteoporosis, Postmenopausal
4319	3	Osteoporosis-pseudoglioma syndrome
4320	3	Osteoporotic Fractures
4321	3	Osteosarcoma
4322	3	Osteosclerosis
4323	3	Otitis Externa
4324	3	Otitis Media
4325	3	Otitis Media with Effusion
4326	3	Ovarian Cysts
4327	3	Ovarian Diseases
4328	3	Ovarian Hyperstimulation Syndrome
4329	3	Ovarian Neoplasms
4330	3	Ovarian epithelial cancer
4331	3	Ovotesticular Disorders of Sex Development
4332	3	Oxyurida Infections
4333	3	POEMS Syndrome
4334	3	Pain
4335	3	Pain, Intractable
4336	3	Pain, Postoperative
4337	3	Pallor
4338	3	Pancreatic Diseases
4339	3	Pancreatic Neoplasms
4340	3	Pancreatic Pseudocyst
4341	3	Pancreatic islet cell tumors
4342	3	Pancreatitis
4343	3	Pancreatitis, Acute Necrotizing
4344	3	Pancreatitis, Alcoholic
4345	3	Pancreatitis, Chronic
4346	3	Pancytopenia
4347	3	Panic Disorder
4348	3	Panniculitis
4349	3	Panniculitis, Lupus Erythematosus
4350	3	Panniculitis, Peritoneal
4351	3	Panuveitis
4352	3	Papilledema
4353	3	Papilloma
4354	3	Papillomavirus Infections
4355	3	Papillon-Lefevre Disease
4356	3	Paracoccidioidomycosis
4357	3	Paraganglioma
4358	3	Paraganglioma, Extra-Adrenal
4359	3	Parakeratosis
4360	3	Paralysis
4361	3	Paramyxoviridae Infections
4362	3	Paranasal Sinus Neoplasms
4363	3	Paraneoplastic Syndromes
4364	3	Paranoid Disorders
4365	3	Paraparesis
4366	3	Paraparesis, Spastic
4367	3	Paraparesis, Tropical Spastic
4368	3	Paraphilias
4369	3	Paraplegia
4370	3	Paraproteinemias
4371	3	Parapsoriasis
4372	3	Parasitemia
4373	3	Parasitic Diseases
4374	3	Parasitic Diseases, Animal
4375	3	Parasomnias
4376	3	Parathyroid Diseases
4377	3	Paresis
4378	3	Paresthesia
4379	3	Parkinson Disease
4380	3	Parkinson Disease, Secondary
4381	3	Parkinsonian Disorders
4382	3	Paronychia
4383	3	Parotid Neoplasms
4384	3	Parotitis
4385	3	Parovarian Cyst
4386	3	Paroxysmal Hemicrania
4387	3	Paroxysmal nonkinesigenic dyskinesia
4388	3	Pars Planitis
4389	3	Peanut Hypersensitivity
4390	3	Peliosis Hepatis
4391	3	Pellagra
4392	3	Pelvic Inflammatory Disease
4393	3	Pelvic Pain
4394	3	Pemphigoid, Benign Mucous Membrane
4395	3	Pemphigoid, Bullous
4396	3	Pemphigus
4397	3	Pemphigus, Benign Familial
4398	3	Penile Diseases
4399	3	Penile Induration
4400	3	Peptic Ulcer
4401	3	Peptic Ulcer Hemorrhage
4402	3	Peptic Ulcer Perforation
4403	3	Perceptual Disorders
4404	3	Pericardial Effusion
4405	3	Pericarditis
4406	3	Pericarditis, Constrictive
4407	3	Perinatal Death
4408	3	Periodontal Diseases
4409	3	Periodontitis
4410	3	Peripheral Arterial Disease
4411	3	Peripheral Nervous System Diseases
4412	3	Peripheral Vascular Diseases
4413	3	Peritoneal Fibrosis
4414	3	Peritonitis
4415	3	Peroneal Neuropathies
4416	3	Persian Gulf Syndrome
4417	3	Persistent Fetal Circulation Syndrome
4418	3	Persistent Vegetative State
4419	3	Personality Disorders
4420	3	Peters anomaly
4421	3	Phantom Limb
4422	3	Pharyngeal Diseases
4423	3	Pharyngeal Neoplasms
4424	3	Pharyngitis
4425	3	Pheochromocytoma
4426	3	Phlebitis
4427	3	Phlebotomus Fever
4428	3	Phobic Disorders
4429	3	Phosphorus Metabolism Disorders
4430	3	Photophobia
4431	3	Photosensitivity Disorders
4432	3	Pica
4433	3	Pick Disease of the Brain
4434	3	Picornaviridae Infections
4435	3	Pigmentation Disorders
4436	3	Pilonidal Sinus
4437	3	Pituitary ACTH Hypersecretion
4438	3	Pituitary Apoplexy
4439	3	Pituitary Diseases
4440	3	Pituitary Neoplasms
4441	3	Pityriasis Lichenoides
4442	3	Pityriasis Rubra Pilaris
4443	3	Placenta Diseases
4444	3	Plant Poisoning
4445	3	Plaque, Atherosclerotic
4446	3	Plasmacytoma
4447	3	Pleural Diseases
4448	3	Pleural Effusion
4449	3	Pleural Neoplasms
4450	3	Pleurisy
4451	3	Pleuropneumonia
4452	3	Pneumocephalus
4453	3	Pneumococcal Infections
4454	3	Pneumocystis Infections
4455	3	Pneumonia
4456	3	Pneumonia, Aspiration
4457	3	Pneumonia, Bacterial
4458	3	Pneumonia, Pneumococcal
4459	3	Pneumonia, Pneumocystis
4460	3	Pneumonia, Staphylococcal
4461	3	Pneumonia, Viral
4462	3	Pneumothorax
4463	3	Poisoning
4464	3	Polyarteritis Nodosa
4465	3	Polycystic Kidney Diseases
4466	3	Polycystic Kidney, Autosomal Dominant
4467	3	Polycystic Ovary Syndrome
4468	3	Polycythemia
4469	3	Polycythemia Vera
4470	3	Polydactyly
4471	3	Polydipsia
4472	3	Polyhydramnios
4473	3	Polymorphic catecholergic ventricular tachycardia
4474	3	Polymyalgia Rheumatica
4475	3	Polymyositis
4476	3	Polyneuropathies
4477	3	Polyomavirus Infections
4478	3	Polyploidy
4479	3	Polyradiculoneuropathy
4480	3	Polyradiculoneuropathy, Chronic Inflammatory Demyelinating
